ID,Project_Name,Bench_File_Name,Bench_Method_Name,itr_to_stds_avrg,itr_to_stds_std,Num_of_change_points_avrg,STD,AVRG,Bench_File_Nloc,Bench_Method_Nloc,Bench_Method_NestingLevel,Bench_Method_CCN,Bench_File_CCN_Avrg,Number_of_tryCatch,Number_of_switchCase,Number_of_systemCalls,Synchronization,Number_of_forLoops,Number_of_whileLoops,Number_of_packages,Number_of_functionCalls,Number_of_parameters,Benchmark_name_length,Number_of_no_steady_forks,class
3447420ea69bd3667ace21db4bf6180eb4d263b6,eclipse__jetty.project,DateCacheNoTickBenchmark.java,testDateCacheFormatNow,360.0,485.0,11.0,9.872389736529934e-07,1.111728004373067e-06,57.0,4.0,1.0,1.0,1.0,0,0,1,0.0,0,0,16,2,0.0,29.0,1.0,0.0
3a190777765481f84f70b88507d6ab050e8af92f,prometheus__client_java,SummaryBenchmark.java,prometheusSimpleSummaryChildBenchmark,7.0,14.0,1.4,4.849850271200991e-09,5.5459069766803455e-08,119.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,0.0,1.0
4292af8b0e03231a75b4254266322201c17026fb,eclipse__jetty.project,PoolStrategyBenchmark.java,testAcquireReleasePoolWithStrategy,295.0,450.0,1.6,2.1210165208039973e-08,1.255985896110706e-07,101.0,14.0,1.0,3.0,2.75,0,0,0,0.0,0,0,13,12,3.0,26.0,0.0,1.0
e036cf0228e055ec847cbc8672fc7da487dd17b1,imglib__imglib2,ParallelizationBenchmark.java,twoThreadsForkJoinPool,10.0,3.0,5.9,0.0122819932905073,0.3151851683839999,104.0,7.0,1.0,1.0,1.2,0,0,0,0.0,0,0,24,4,0.0,29.0,0.0,1.0
d42fc3b78b939c054367ea08b93278824cb31040,jdbi__jdbi,H2SqlObjectV2Benchmark.java,sqlobjectInsertGeneratedKeyValues,547.0,718.0,2.4,9.422728380943163e-06,8.34880329497932e-06,18.0,7.0,1.0,1.0,1.0,0,0,0,0.0,0,0,3,0,0.0,27.0,0.0,1.0
aa06d81bd32de3a2d572b346ec81e334b398f77d,jdbi__jdbi,CaseInsensitiveStringEqualsBenchmark.java,equalsIgnoreCaseOther,269.0,590.0,8.5,1.866529213539782e-09,7.476482913338034e-08,113.0,3.0,1.0,1.0,1.1875,0,0,0,0.0,0,0,18,1,0.0,41.0,6.0,0.0
c8f6fe5868c9a71309d592b8d3c135d42e2321fd,apache__hive,VectorGroupByOperatorBench.java,testAggCount,0.0,0.0,2.0,9.615759923050073e-08,6.344591606966528e-06,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
a0cfe79720c9a0e8fa893ff7aee22e18c2994590,r2dbc__r2dbc-h2,StatementBenchmarks.java,simpleR2dbc,256.0,148.0,2.5,0.0001574264212159,7.102443034388532e-06,77.0,5.0,1.0,1.0,1.8,0,0,0,0.0,0,0,16,8,0.0,24.0,0.0,1.0
ba0db94ea0807c49c4032ef4d03bc1e30a6328bc,ReactiveX__RxJava,FlowableConcatMapMaybeEmptyPerf.java,flowableDedicated,0.0,0.0,3.3,3.9222522200535377e-07,1.057775716134644e-05,57.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,7,2,1.0,36.0,0.0,1.0
09802d80cc0f4f26772441588bf3dde6765708d8,apache__logging-log4j2,AsyncAppenderLog4j1Benchmark.java,throughput11Params,243.0,611.0,2.8,3.046751606899374e-07,1.3336746039472985e-06,102.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,15,1,0.0,33.0,5.0,0.0
a37c6fb99158620a0ee48330b816c68a331ba2a1,prestodb__presto,BenchmarkJtsGeometrySerde.java,serializeComplexMultipoint,340.0,612.0,16.6,1.2678237794605477e-05,0.0001638756014373,254.0,4.0,1.0,1.0,1.0344827586206895,0,0,0,0.0,0,0,31,1,0.0,30.0,6.0,0.0
85063eec6e2ab1f6a0e329b376cf5e096f0814f8,openzipkin__zipkin,ReadBufferBenchmarks.java,readLong_8arity,694.0,866.0,10.5,1.216791114842125e-09,6.288748050231058e-08,99.0,14.0,1.0,1.0,1.0,0,0,0,0.0,0,0,15,1,0.0,25.0,1.0,0.0
36952b48d4d19af06f3268ae99bd32aebbcd4267,prometheus__client_java,GaugeBenchmark.java,prometheusSimpleGaugeChildDecBenchmark,1.0,0.0,2.3,6.276498615806374e-09,4.832404919882861e-08,155.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,19.0,0.0,1.0
82fca8aab47a81dddaaa3846ec99e8f29a90b23e,eclipse-vertx__vert.x,JsonEncodeBenchmark.java,smallStringDatabind,245.0,508.0,7.3,7.080283024828133e-07,8.872049984151228e-06,96.0,3.0,1.0,1.0,1.0555555555555556,0,0,0,0.0,0,0,10,1,0.0,24.0,0.0,1.0
3bbba4b6ce8f91772927cba364ef12e48882dc87,eclipse__rdf4j,QueryOrderBenchmark.java,selectDistinct,19.0,25.0,3.5,0.0127425398861478,0.3480695603199993,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
d8e7be80dfeb8d851c9dd78214ae0594da68bd54,prestodb__presto,BenchmarkUnnestOperator.java,unnest,68.0,184.0,3.1,0.00223528063207,0.0007983028509454,197.0,25.0,1.0,7.0,2.25,0,0,0,0.0,1,0,41,17,6.0,28.0,0.0,1.0
0484f5c7f7fec3fb319e3cab7659be7dceea11d1,hazelcast__hazelcast,SparseBitSetAddBenchmark.java,sequentialAdd_Roaring,360.0,502.0,1.7,8.144406112329706e-08,7.315486846363397e-08,51.0,4.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,1,0.0,29.0,0.0,1.0
1aaf2ba664e922601a0746d5152d1c08ab716ef1,,,,855.0,920.0,8.6,0.2248681942248658,2.997753933550936,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,40.0,3.0,0.0
bfce7d54463dfdb92a6f1f01fac59137164d3966,openzipkin__zipkin,SpanBenchmarks.java,buildClientSpan,527.0,839.0,12.2,1.9590224121834008e-07,4.726223943494753e-07,135.0,17.0,1.0,1.0,1.0,0,0,0,0.0,0,0,20,16,0.0,19.0,6.0,0.0
ca23924d8902ba802a0f975463831ade1bb68ff5,apache__camel,TypeConverterTest.java,typeConvertTheSameTypes,220.0,657.0,5.4,3.575329219541506e-09,5.94182629649108e-08,108.0,4.0,1.0,1.0,1.181818181818182,0,0,0,0.0,0,0,22,3,0.0,22.0,2.0,0.0
1dcbeb0b29fce135b644065e4deec0431bd1c082,openzipkin__zipkin,JsonCodecBenchmarks.java,bytebuffer_moshiDecoder,407.0,619.0,10.5,0.0007169625681725,0.0079975405085912,71.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,2,0.0,24.0,1.0,0.0
abb589c8afe3cea87bbc7d9e3f8b6c178d68fde7,apache__camel,SimpleMockPlaceholderTest.java,simpleMockPlaceholderTest,637.0,736.0,5.3,0.0047467126281873,0.0125890027236097,78.0,4.0,1.0,1.0,1.5,0,0,0,0.0,0,0,20,1,0.0,30.0,0.0,1.0
0bc3af99ce36bc5bdeb87b4159ccc94e73902e28,apache__kafka,RecordBatchIterationBenchmark.java,measureIteratorForBatchWithSingleMessage,393.0,466.0,5.7,7.805810325188515e-08,1.7895781037424801e-07,64.0,8.0,1.0,3.0,3.0,1,0,0,0.0,1,1,16,7,6.0,34.0,0.0,1.0
740883f21f7bc92a734e3b7a7912863c785b6071,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,preparedJdbc,199.0,134.0,5.7,5.699872805352932e-07,1.3030323661992613e-06,89.0,10.0,1.0,2.0,2.0,0,0,0,0.0,0,1,19,8,1.0,31.0,0.0,1.0
9dbd5e318e538a7d020df8c1fa1c80d15cd5b3de,JCTools__JCTools,SpscProxyChannelBenchmark.java,unalignedPrimitiveArgsBaseline,218.0,654.0,3.9,6.715431106933153e-09,6.450333232552105e-08,532.0,21.0,1.0,1.0,1.2702702702702702,0,0,0,0.0,0,0,10,1,1.0,30.0,1.0,0.0
879a1b86164dfdcf12a64ecb21ee9854b67338ab,cantaloupe-project__cantaloupe,JPEGImageReaderPerformance.java,testGetNumImages,27.0,81.0,1.4,2.020098759194232e-08,9.43407357786937e-08,75.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,31.0,0.0,1.0
c8157b0c549d8380aea8f85bbdf793a34f8763b5,JCTools__JCTools,SingleThreadedPoll.java,poll,0.0,0.0,291.1,2.7875214404039428e-11,2.000694007352874e-09,41.0,8.0,1.0,3.0,2.0,0,0,0,0.0,1,0,4,1,1.0,23.0,0.0,1.0
e06f328b2d17b68a66c622d7cd1894b780989d32,imglib__imglib2,LoopPerformanceBenchmark.java,copy_flatIterable,0.0,0.0,8.6,2.6271947568888395e-05,0.0027569619905172,102.0,7.0,1.0,2.0,1.25,0,0,0,0.0,0,1,18,8,0.0,29.0,0.0,1.0
84008ec38d8a9f0371108ad736fb326c6561667b,cantaloupe-project__cantaloupe,PNGImageWriterPerformance.java,testWriteWithBufferedImageAndNativeMetadata,154.0,301.0,5.4,0.0004859442089061,0.0016060518786803,65.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,30.0,0.0,1.0
075aa9e2470238798ec761e26e94327824cc82bb,netty__netty,ByteBufCopyBenchmark.java,setBytes,287.0,650.0,2.9,3.977431642801005e-09,6.295623224677563e-08,78.0,4.0,1.0,1.0,4.666666666666667,0,0,0,0.0,0,0,10,2,8.0,25.0,0.0,1.0
d27038d3b31bf0078920cda5a94220c3bcbbbe81,openzipkin__zipkin,BulkRequestBenchmarks.java,writeRequest_singleSpan,634.0,948.0,2.1,0.0062419841146619,0.0001641773024387,72.0,3.0,1.0,1.0,1.25,0,0,0,0.0,0,0,26,1,0.0,26.0,0.0,1.0
c61ecfcb76923624a65ceb4a5cb7b59a604245a4,hazelcast__hazelcast,OAHashSetBenchmark.java,contains_java_HashSet,489.0,602.0,4.0,1.413218488014878e-07,6.135893555516557e-07,254.0,4.0,1.0,1.0,1.4545454545454546,0,0,0,0.0,0,0,24,2,1.0,23.0,1.0,0.0
1133f2762face89470bd092b43224a9064390dbe,crate__crate,SortedPagingIteratorBenchmark.java,measurePagingIteratorWithRepeat,465.0,804.0,15.3,0.0018699540120169,0.0379798392376888,87.0,8.0,1.0,2.0,1.8,0,0,0,0.0,0,1,20,9,0.0,34.0,2.0,0.0
014c9fdb048c3c5334a86bb295f7dae57bede6ba,eclipse__jetty.project,ThreadPoolBenchmark.java,testFew,894.0,1106.0,4.7,2.962516407609262e-06,2.267326591236917e-05,121.0,4.0,1.0,1.0,1.8571428571428568,0,0,0,0.0,0,0,24,1,2.0,24.0,6.0,0.0
325cafc72c3a15e1eb7da57e74384311cbadadce,eclipse__rdf4j,QueryOrderBenchmark.java,selectAll,0.0,0.0,8.2,0.0388734608947872,13.29244395274238,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
28205aacd00f8862ac0ea6ca8457522fb1cbea76,crate__crate,PreExecutionBenchmark.java,measureParseAnalyzeAndPlanInsertFromValues,943.0,1131.0,3.7,2.5907138742929385e-05,7.549828261742455e-05,98.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,32,1,0.0,26.0,1.0,0.0
97c0be354b636de0b192fd13e0cb26e73dd56cca,HdrHistogram__HdrHistogram,HdrHistogramEncodingBench.java,encodeIntoCompressedByteBuffer,0.0,0.0,4.4,7.183249473376695e-05,3.188996280606531e-05,48.0,4.0,1.0,1.0,1.25,0,0,0,0.0,0,0,5,2,2.0,30.0,0.0,1.0
6abe91181d436ace2c3321ee42a4d8a467d40e23,apache__camel,NormalizeUriTest.java,benchmarkFast,289.0,172.0,2.3,0.0116797731657577,0.0002219399824855,93.0,10.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,16,0.0,21.0,0.0,1.0
68f77a1fc4be3457beffed8e4c5e7dbf79be539f,yellowstonegames__SquidLib,CoordPackerBenchmark.java,doPack,639.0,805.0,13.1,4.833206062321938e-06,0.0001872934381932,188.0,4.0,1.0,1.0,1.0384615384615383,Entity: line 87: parser error : Char 0x0 out of allowed range,Entity: line 87: parser error : Char 0x0 out of allowed range,Entity: line 87: parser error : Char 0x0 out of allowed range,1.0,Entity: line 87: parser error : Char 0x0 out of allowed range,Entity: line 87: parser error : Char 0x0 out of allowed range,Entity: line 87: parser error : Char 0x0 out of allowed range,Entity: line 87: parser error : Char 0x0 out of allowed range,0.0,25.0,0.0,1.0
935ca3e745d643cf62be1f183817e6b2383cb335,ReactiveX__RxJava,ObservableConcatMapCompletablePerf.java,observablePlain,152.0,455.0,2.3,4.063311429538791e-08,7.573957077974375e-08,56.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,6,2,1.0,39.0,0.0,1.0
3086d6b9affb578d42b532d2536ff558d0d92cd4,apache__hive,VectorGroupByOperatorBench.java,testAggCount,0.0,0.0,2.3,1.0326613809871097e-07,6.346958557152763e-06,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
7b9e49b198cca9bfd61edaaab92862067eb7dfb0,cantaloupe-project__cantaloupe,TIFFImageWriterPerformance.java,testWriteWithPlanarImage,41.0,97.0,1.6,0.0029168834707702,0.00274807189592,75.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,1,0.0,31.0,0.0,1.0
1a4ece3274ed5ce78ebfa1b6ad5d52520b287ce5,HdrHistogram__HdrHistogram,HdrHistogramEncodingBench.java,roundtripCompressed,667.0,929.0,10.9,6.0822003410608426e-05,2.0272375191160216e-05,48.0,6.0,1.0,1.0,1.25,0,0,0,0.0,0,0,5,4,2.0,30.0,2.0,0.0
9aeaef9c93847af2e21e49711272792986f65fd2,eclipse__rdf4j,QueryOrderBenchmark.java,selectDistinct,0.0,0.0,7.7,0.0195839055320457,5.827616868488524,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
4a7bbb0c9488c26cfb5f223f577e95c49fc7fbd4,cantaloupe-project__cantaloupe,Java2dProcessorPerformance.java,processWithBMP,73.0,87.0,1.9,0.0023693472672196,0.0009253657646437,121.0,8.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,10,0.0,31.0,0.0,1.0
d5df63f90768360e9b3311dc320610776a902314,apache__arrow,WriteChannelBenchmark.java,alignBenchmark,34.0,11.0,1.1,6.114957312613542e-07,1.54717075585698e-07,52.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,18,1,1.0,26.0,0.0,1.0
1acaa624cf10963cbced847c85427ede045390a5,apache__tinkerpop,GremlinGroovyScriptEngineBenchmark.java,testEvalShortNoCache,1940.0,676.0,10.3,0.0132726564492516,0.0054337677224039,79.0,3.0,1.0,1.0,1.5555555555555556,0,0,0,0.0,0,0,18,3,0.0,39.0,1.0,0.0
77e334b6d04bc8cdac5bd012a9a427f8d2b41443,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertStringGdxOM2,821.0,943.0,14.8,0.0002528215234912,0.0051797676487691,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,3.0,0.0
ab06545d4e8efa125559b41652c5e4a281894fcb,eclipse__rdf4j,QueryOrderBenchmark.java,selectAll,0.0,0.0,6.1,0.0093262231217413,1.0768343542442669,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
d0a4db92c2d04bc420a0de792b88c0bb93e2ecb9,eclipse__rdf4j,QueryOrderBenchmark.java,selectAll,7.0,2.0,2.7,0.0065303999461579,0.0628457745066666,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
8f0e9d89246863181244d64206625ac231c32ca4,eclipse__rdf4j,ReasoningBenchmark.java,forwardChainingSchemaCachingRDFSInferencerSchema,383.0,417.0,8.0,0.0064224658551318,0.0531449042261334,186.0,9.0,1.0,1.0,1.4285714285714286,1,0,0,0.0,0,0,21,9,1.0,23.0,0.0,1.0
442cfd1398ed29f84f59595ee85ec4856a2ee5ad,ReactiveX__RxJava,XMapYPerf.java,flowFlatMapMaybeAsFlow0,983.0,801.0,18.8,0.000934059096566,0.019395157651911,356.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,6,2,1.0,14.0,1.0,0.0
60f460eec3b5aff95b827b16fb404d9922e3fcfc,apache__logging-log4j2,AsyncLoggersBenchmark.java,throughput2Params,780.0,997.0,7.9,1.1559801469488353e-07,1.1846494961488546e-06,111.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,16,1,0.0,26.0,4.0,0.0
b78bffe83e86c5d94a5dbf7f2acfac36a918d79c,jdbi__jdbi,H2SqlObjectV3Benchmark.java,sqlobjectSelectOne,642.0,887.0,3.0,9.095757630453854e-06,9.807474577798102e-06,18.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,3,0,0.0,27.0,1.0,0.0
bf3044e916a5ea63caadcdc750e80a35815218c7,protostuff__protostuff,RuntimeSchemaBenchmark.java,runtime_deserialize_1_int_field,4.0,10.0,2.1,4.512450914860277e-08,7.317764888154242e-08,277.0,6.0,1.0,1.0,1.0,0,0,0,0.0,0,0,22,2,0.0,27.0,0.0,1.0
ba2662e049262700dc08f9bf0cbcb63f901bf335,JCTools__JCTools,MpscProxyChannelBenchmark.java,oneReferenceArgBaseline,246.0,740.0,4.4,3.664267585938242e-09,5.66054051860294e-08,536.0,4.0,1.0,1.0,1.2702702702702702,0,0,0,0.0,0,0,22,1,1.0,30.0,5.0,0.0
775aa45d46bb740fbc406a6144578c26419c73f8,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,batchIterate,1551.0,0.0,5.8,0.0036583415803706,0.0217622182661689,54.0,11.0,1.0,3.0,2.0,0,0,0,0.0,1,1,3,3,4.0,27.0,0.0,1.0
e8596d27607d11eb4d52a9a35277614617a641dd,protostuff__protostuff,RuntimeSchemaBenchmark.java,runtime_serialize_1_int_field,133.0,291.0,3.5,3.260165106405936e-08,7.570097054459338e-08,277.0,11.0,1.0,1.0,1.0,1,0,0,0.0,0,0,22,2,0.0,27.0,0.0,1.0
1454391d573cd24e541f873c74bf303307b5037b,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,iterate,2339.0,1.0,3.9,0.0010940026998022,0.029229286650311,54.0,8.0,1.0,2.0,2.0,0,0,0,0.0,0,1,3,3,4.0,27.0,0.0,1.0
b5069049fd86fa6c751420dce05c9d6b11f0f0bf,zalando__logbook,HttpLogFormatterBenchmark.java,fastJsonResponse,229.0,170.0,6.8,6.637841620997385e-06,2.67087685047382e-05,47.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,4,0.0,30.0,0.0,1.0
4e429b4b237887c0aa76abe2fe0e6262fc42e1c2,netty__netty,AppendableCharSequenceBenchmark.java,appendCheckBeforeCopy,611.0,941.0,13.5,1.5687100437798695e-08,5.982935023760125e-08,61.0,7.0,1.0,2.0,1.8,0,0,0,0.0,0,0,9,2,2.0,36.0,5.0,0.0
779613f48438a8d3fa6453c87f0eee8614ce5354,apache__logging-log4j2,Log4j2AppenderComparisonBenchmark.java,appenderRewrite,86.0,95.0,2.6,7.128220930457827e-08,1.408761583386248e-07,187.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,21,1,0.0,38.0,0.0,1.0
31a608fccd934610efd182fbff05f990f7389274,HdrHistogram__HdrHistogram,HdrHistogramEncodingBench.java,roundtripCompressed,438.0,884.0,17.7,0.0001367802476122,2.6934418454812024e-05,48.0,6.0,1.0,1.0,1.25,0,0,0,0.0,0,0,5,4,2.0,30.0,7.0,0.0
f98bcb3018a01b3fe904af44829ab1eb9f507022,JCTools__JCTools,SetOps.java,add,6.0,16.0,3.6,1.430476262087902e-09,7.017000295358525e-08,82.0,3.0,1.0,1.0,1.2222222222222223,0,0,0,0.0,0,0,15,1,4.0,11.0,0.0,1.0
112ccb5d60a9e0a5d6cf25058fa044ab75ce6dd3,eclipse-vertx__vert.x,HeadersContainsBenchmark.java,nettySmallMiss,558.0,972.0,3.5,6.471323822935601e-09,8.706005457903054e-08,53.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,8,2,0.0,29.0,2.0,0.0
e20e9a7c17230f5d511202310d8df08216456a03,raphw__byte-buddy,TrivialClassCreationBenchmark.java,benchmarkJavassist,544.0,848.0,12.0,0.000559056589597,0.0003095912694189,71.0,16.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,6,0.0,34.0,2.0,0.0
eaabdba1777dfcd01435ffbd9a71a4b1bff3b3ec,apache__hive,VectorGroupByOperatorBench.java,testAggCount,0.0,0.0,1.3,1.3624977164877904e-08,9.211564267103869e-08,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
f7ecf0fc476ec37f4f11ac10e60e52140afe5219,apache__tinkerpop,GraphSONMapperBenchmark.java,readBytecode2,453.0,379.0,5.0,8.035163939318035e-06,1.109988115969416e-05,73.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,21,1,0.0,28.0,0.0,1.0
fb04fe5c42c95c6fd0ad5f0b300745c57d791dd3,RoaringBitmap__RoaringBitmap,WriteSequential.java,incrementalUseOrderedWriter,419.0,384.0,8.9,2.6179783922580425e-05,0.0005726027011114,81.0,8.0,1.0,2.0,1.7142857142857142,0,0,0,0.0,1,0,5,4,3.0,20.0,0.0,1.0
270ccdddf353135d89ae884079b6a73cca54c059,imglib__imglib2,ParallelizationBenchmark.java,multiThreaded,43.0,36.0,1.1,0.0116139647629319,0.0376319140750221,104.0,4.0,1.0,1.0,1.2,0,0,0,0.0,0,0,24,2,0.0,29.0,0.0,1.0
5a7d4f3ce22bbb2db8c79a4627935fec4575807b,eclipse__eclipse-collections,KolobokeMutableMapGetTest.java,get,1157.0,1160.0,33.2,0.0179603391078268,0.566003009672533,56.0,13.0,1.0,3.0,2.5,0,0,0,0.0,1,0,14,2,1.0,30.0,5.0,0.0
3e1dacff650306086ea8438e1ba2a7d1e5389fc1,ReactiveX__RxJava,ParallelPerf.java,groupBy,1238.0,1029.0,5.8,0.0015333225032432,0.029739239338174,77.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,9,1,3.0,17.0,2.0,0.0
0266953b284d549208afe6bb5a99bd1563912b92,zalando__logbook,HttpLogFormatterBenchmark.java,jsonRequest,230.0,115.0,3.9,5.249468696557158e-06,1.0643213104867382e-05,47.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,4,0.0,30.0,0.0,1.0
857531c9f8462c71ca48c42520cd87ab750a62b9,prometheus__client_java,SummaryBenchmark.java,prometheusSimpleHistogramChildBenchmark,137.0,237.0,2.8,7.0395656475004845e-09,6.812897908115682e-08,119.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,2.0,0.0
bce24b0573765ec0aaca6957dbef2f94f139e24c,raphw__byte-buddy,ClassByImplementationBenchmark.java,benchmarkJdkProxy,137.0,412.0,14.3,0.0003402857327826,0.0013488008232821,247.0,31.0,1.0,9.0,3.125,0,0,0,0.0,0,0,23,4,0.0,35.0,1.0,0.0
d776acb0f75b582f057a43c10f26f0101f6952f9,protostuff__protostuff,StringSerializerBenchmark.java,builtInSerializer,937.0,823.0,8.9,3.007237760881846e-07,1.5000146125184906e-06,88.0,4.0,1.0,1.0,1.2,0,0,0,0.0,0,0,21,1,1.0,30.0,1.0,0.0
0018fec81f10b28b63ae0daac257ce39d9a3e7f9,HdrHistogram__HdrHistogram,HdrHistogramEncodingBench.java,roundtripCompressed,508.0,655.0,10.5,9.71806587364063e-05,0.0001324031194097,48.0,6.0,1.0,1.0,1.25,0,0,0,0.0,0,0,5,4,2.0,30.0,1.0,0.0
bd2ba0213acea99c60cb27ce2912ecd5480a7c2e,prometheus__client_java,SummaryBenchmark.java,codahaleHistogramBenchmark,2.0,1.0,4.4,5.148637757531993e-08,2.3661053109692777e-07,119.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,0.0,1.0
3598ccd437b34a591fa796ce6bb3384d8ccfd121,h2oai__h2o-3,IcedHashMapBench.java,writeMap,419.0,593.0,5.3,0.0043184845745926,0.0099739349063517,138.0,6.0,1.0,2.0,3.636363636363636,0,0,0,0.0,0,0,14,3,5.0,21.0,1.0,0.0
ab82fc41c9902419decdbd342820083093afb285,eclipse__jetty.project,StringReplaceBenchmark.java,testJettyStringUtilReplaceSame,571.0,954.0,7.9,1.694712426816604e-07,3.2639581338179265e-07,85.0,4.0,1.0,1.0,1.375,0,0,0,0.0,0,0,15,2,2.0,27.0,3.0,0.0
845a0af4342543d02b6518d1b17190e8b0e397c9,eclipse-vertx__vert.x,HeadersEncodeBenchmark.java,baseline,476.0,851.0,4.1,3.5740949718752797e-09,6.350003560198768e-08,59.0,5.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,3,0.0,27.0,4.0,0.0
909aff911c616ca626319669c3f7ae77f5cff7e2,apache__arrow,ArrowBufPointerBenchmarks.java,compareBenchmark,0.0,0.0,1.5,1.190070963686921e-08,1.2669030557206157e-07,60.0,3.0,1.0,1.0,1.25,0,0,0,0.0,0,0,16,1,0.0,30.0,0.0,1.0
edc77a3e3865ce72fefc444c63d00bc12c80a2f9,eclipse-vertx__vert.x,ContextBenchmark.java,runOnContextNoChecks,758.0,750.0,4.1,4.863735840731717e-09,6.207198354900637e-08,37.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,9,1,0.0,21.0,3.0,0.0
9c9cadc5314a02048a31bb16117c0a522c2b366c,HdrHistogram__HdrHistogram,HdrHistogramRecordingBench.java,rawConcurrentRecordingSpeed,0.0,1.0,1.7,7.602905692515235e-09,7.475932075991244e-08,81.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,31.0,1.0,0.0
019e4b4afd216a9dffaf49bf65ddd87faa0eb0ae,apache__camel,SimpleMockTest.java,simpleMockTest,506.0,573.0,5.9,0.0050902749831436,0.0167160095168609,33.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,8,0,0.0,19.0,1.0,0.0
314112a4c42005a8b5d249c89bc1175c29aeaa7f,apache__arrow,WriteChannelBenchmark.java,alignBenchmark,72.0,110.0,1.2,6.281601837673347e-07,1.5019149160053948e-07,52.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,18,1,1.0,26.0,0.0,1.0
4efe18438a45373a71c1d8c879a9d6a1f59c8c6f,apache__tinkerpop,TraversalConstructionBenchmark.java,testAddVWithPropsChained,541.0,654.0,14.2,0.0001657086315738,0.0018910269848816,110.0,16.0,1.0,5.0,2.625,0,0,0,0.0,2,0,13,7,0.0,35.0,2.0,0.0
0d8738baf99abc1a6ded6a613c86b82620abbcaf,protostuff__protostuff,RuntimeSchemaBenchmark.java,runtime_sparse_serialize_1_int_field,21.0,47.0,2.9,6.555605652820952e-08,7.977854142952595e-08,277.0,11.0,1.0,1.0,1.0,1,0,0,0.0,0,0,22,2,0.0,27.0,0.0,1.0
